student_id,study_hours,prev_mean_grade,helb_status,sleep_hours,revision_intensity,target_mean_score
STU-2871,7,69,t,7,2,59
STU-2872,2,66,t,6,3,45
STU-2873,6,46,f,7,8,39
STU-2874,6,66,f,6,1,53
STU-2875,3,64,t,6,0,43
STU-2876,6,95,f,5,9,85
STU-2877,5,85,t,8,5,70
STU-2878,2,80,f,6,0,56
STU-2879,9,54,t,4,0,52
STU-2880,8,64,t,9,6,65
STU-2881,3,61,t,8,1,39
STU-2882,8,57,f,5,3,48
STU-2883,9,51,f,8,3,47
STU-2884,3,62,f,8,1,41
STU-2885,3,90,f,6,5,72
STU-2886,2,84,f,4,9,61
STU-2887,8,78,t,6,1,74
STU-2888,1,64,f,4,7,38
STU-2889,8,49,t,4,3,42
STU-2890,7,69,f,7,0,60
STU-2891,7,49,f,6,6,35
STU-2892,3,73,f,5,5,52
STU-2893,1,85,t,9,5,61
STU-2894,4,52,f,8,2,32
STU-2895,9,93,t,7,9,95
STU-2896,5,68,f,5,6,53
STU-2897,1,77,t,9,5,54
STU-2898,5,80,t,9,9,70
STU-2899,8,84,t,6,9,78
STU-2900,8,48,t,4,8,42
STU-2901,5,52,f,6,2,33
STU-2902,9,76,f,9,2,75
STU-2903,1,53,t,6,3,26
STU-2904,4,76,f,7,2,58
STU-2905,3,48,t,5,3,29
STU-2906,2,47,f,9,5,29
STU-2907,8,78,f,7,0,70
STU-2908,7,79,f,5,1,67
STU-2909,9,93,t,7,9,93
STU-2910,2,42,f,8,5,21
STU-2911,4,94,t,4,5,74
STU-2912,6,95,f,4,0,82
STU-2913,3,86,t,4,5,65
STU-2914,8,79,f,8,8,75
STU-2915,3,72,t,9,7,55
STU-2916,2,71,t,9,9,54
STU-2917,3,46,t,8,4,26
STU-2918,6,58,f,4,3,48
STU-2919,2,73,t,4,5,49
STU-2920,8,53,f,5,4,49
STU-2921,1,89,t,5,5,64
STU-2922,7,86,t,6,9,81
STU-2923,2,85,t,7,2,64
STU-2924,6,95,f,5,6,82
STU-2925,2,96,f,5,7,74
STU-2926,2,58,f,5,4,32
STU-2927,8,90,f,5,4,83
STU-2928,2,93,f,8,3,68
STU-2929,7,98,f,6,9,90
STU-2930,3,65,f,5,4,44
STU-2931,8,56,t,9,9,51
STU-2932,7,93,t,7,7,86
STU-2933,8,67,f,5,4,62
STU-2934,7,58,f,8,8,48
STU-2935,6,66,f,9,0,56
STU-2936,7,87,f,4,6,79
STU-2937,5,91,f,4,4,74
STU-2938,7,96,t,6,3,82
STU-2939,1,58,f,4,2,32
STU-2940,1,72,f,5,9,46
STU-2941,9,90,f,8,6,88
STU-2942,5,46,t,6,1,35
STU-2943,5,68,t,9,4,56
STU-2944,3,94,t,5,1,74
STU-2945,5,82,t,4,6,67
STU-2946,3,44,f,7,5,23
STU-2947,9,69,t,5,9,67
STU-2948,9,88,t,7,6,86
STU-2949,6,82,t,9,8,70
STU-2950,1,95,t,7,1,68
STU-2951,7,97,t,9,8,91
STU-2952,7,47,f,6,6,42
STU-2953,4,81,t,8,1,62
STU-2954,8,51,t,4,9,44
STU-2955,6,81,t,4,1,67
STU-2956,4,52,f,5,3,35
STU-2957,4,65,f,4,1,46
STU-2958,2,57,f,6,0,31
STU-2959,2,81,f,4,5,59
STU-2960,4,90,f,5,9,71
STU-2961,5,91,f,4,4,74
STU-2962,8,88,f,8,2,80
STU-2963,6,59,f,9,0,49
STU-2964,4,55,t,7,8,39
STU-2965,7,76,t,7,7,67
STU-2966,8,42,f,9,5,38
STU-2967,2,66,t,7,5,47
STU-2968,7,54,f,8,3,41
STU-2969,2,97,t,6,1,75
STU-2970,2,73,t,5,3,53
STU-2971,8,84,f,8,1,81
STU-2972,2,61,t,5,6,37
STU-2973,9,79,f,6,8,77
STU-2974,1,62,f,8,1,36
STU-2975,9,98,t,4,8,95
STU-2976,1,88,f,6,8,65
STU-2977,2,43,t,7,7,18
STU-2978,6,90,t,8,0,80
STU-2979,6,93,f,6,4,81
STU-2980,1,96,f,6,9,73
STU-2981,7,80,f,8,3,74
STU-2982,8,62,f,7,6,57
STU-2983,2,86,f,9,7,64
STU-2984,8,99,t,7,9,97
STU-2985,9,48,f,6,7,42
STU-2986,6,63,t,5,1,48
STU-2987,5,60,f,9,2,46
STU-2988,9,80,t,9,9,79
STU-2989,9,85,t,6,9,83
STU-2990,1,94,t,8,6,70
STU-2991,3,92,t,8,3,73
STU-2992,9,55,t,8,5,56
STU-2993,2,95,f,7,7,71
STU-2994,4,94,t,4,7,76
STU-2995,4,64,f,8,6,49
STU-2996,2,65,t,8,1,43
STU-2997,3,88,f,9,1,67
STU-2998,3,84,t,5,2,63
STU-2999,1,48,t,5,3,18
STU-3000,6,54,f,6,0,43
STU-3001,8,78,f,6,4,72
STU-3002,3,72,t,6,6,57
STU-3003,5,40,t,8,9,25
STU-3004,1,44,f,5,4,15
STU-3005,7,95,t,6,6,88
STU-3006,1,48,t,5,4,24
STU-3007,9,83,f,8,9,81
STU-3008,8,45,t,9,7,40
STU-3009,7,67,t,8,6,60
STU-3010,7,84,f,6,0,73
STU-3011,5,65,t,8,0,52
STU-3012,5,67,f,8,4,53
STU-3013,5,79,f,5,1,65
STU-3014,1,54,t,4,8,30
STU-3015,8,45,t,7,1,39
STU-3016,1,66,f,6,8,43
STU-3017,4,77,f,4,9,59
STU-3018,9,43,t,9,1,38
STU-3019,9,50,f,6,3,44
STU-3020,5,60,t,4,2,44
STU-3021,4,69,f,8,5,53
STU-3022,3,57,f,6,3,37
STU-3023,3,74,f,4,8,52
STU-3024,5,42,t,7,8,30
STU-3025,1,51,f,8,9,22
STU-3026,5,66,f,6,8,51
STU-3027,6,92,f,9,2,82
STU-3028,7,69,f,9,2,63
STU-3029,9,60,t,6,3,58
STU-3030,3,77,f,4,8,58
STU-3031,2,60,t,6,5,38
STU-3032,3,99,f,8,8,80
STU-3033,9,77,f,5,7,70
STU-3034,7,79,t,9,6,72
STU-3035,9,54,t,4,4,48
STU-3036,2,57,f,7,8,36
STU-3037,5,91,f,6,3,73
STU-3038,4,68,f,8,3,51
STU-3039,2,87,t,6,7,63
STU-3040,9,77,f,7,3,74
STU-3041,9,99,t,8,6,98
STU-3042,6,60,f,7,3,45
STU-3043,6,56,t,8,0,45
STU-3044,8,80,t,5,9,74
STU-3045,6,90,t,9,8,81
STU-3046,1,57,f,8,3,30
STU-3047,4,96,f,7,2,77
STU-3048,7,94,t,4,2,86
STU-3049,2,76,t,9,8,58
STU-3050,9,99,t,5,7,99
STU-3051,8,77,f,6,9,69
STU-3052,8,51,f,5,6,47
STU-3053,7,50,f,5,6,42
STU-3054,4,87,t,6,3,73
STU-3055,2,91,f,8,2,71
STU-3056,3,88,f,5,3,68
STU-3057,6,59,f,9,5,47
STU-3058,5,48,t,5,3,31
STU-3059,8,40,f,4,3,31
STU-3060,6,97,f,9,1,86
STU-3061,6,42,f,4,6,27
STU-3062,1,60,f,9,5,32
STU-3063,4,62,f,7,1,41
STU-3064,5,48,t,6,4,33
STU-3065,3,93,t,9,5,75
STU-3066,9,58,t,9,4,57
STU-3067,1,84,t,8,3,59
STU-3068,6,94,f,8,8,87
STU-3069,6,85,f,7,2,72
STU-3070,5,91,t,8,1,78
STU-3071,5,58,t,8,8,46
STU-3072,5,62,t,4,7,47
STU-3073,6,66,f,8,8,58
STU-3074,8,66,f,8,9,63
STU-3075,2,78,f,7,2,56
STU-3076,6,75,t,7,0,62
STU-3077,1,51,t,5,0,23
STU-3078,4,94,t,8,2,73
STU-3079,3,66,f,8,3,46
STU-3080,9,85,f,9,1,80
STU-3081,3,73,t,8,7,59
STU-3082,6,72,t,4,2,60
STU-3083,1,67,f,9,3,41
STU-3084,6,70,f,8,5,61
STU-3085,4,71,t,4,9,51
STU-3086,8,89,t,5,5,82
STU-3087,9,59,f,9,1,55
STU-3088,4,79,t,6,5,64
STU-3089,6,74,t,8,3,61
STU-3090,1,70,f,9,4,44
STU-3091,4,97,t,7,6,81
STU-3092,7,70,f,9,6,64
STU-3093,1,77,t,7,5,53
STU-3094,8,61,f,8,9,55
STU-3095,6,84,t,4,5,72
STU-3096,5,80,t,7,5,65
STU-3097,9,48,t,9,3,44
STU-3098,2,91,f,9,2,70
STU-3099,5,48,t,7,0,34
STU-3100,6,54,t,5,2,41
STU-3101,7,52,f,5,2,43
STU-3102,5,61,t,5,8,48
STU-3103,9,55,f,7,2,46
STU-3104,1,71,f,7,7,47
STU-3105,7,41,f,9,7,37
STU-3106,7,65,t,8,2,56
STU-3107,4,53,f,8,9,40
STU-3108,9,98,t,4,9,96
STU-3109,5,77,f,7,5,63
STU-3110,4,73,t,8,7,58
STU-3111,7,47,f,8,7,36
STU-3112,4,75,f,5,9,61
STU-3113,3,60,t,5,9,39
STU-3114,9,95,f,5,8,90
STU-3115,8,85,t,6,8,79
STU-3116,1,82,f,8,7,58
STU-3117,7,95,t,5,6,89
STU-3118,9,67,f,5,9,64
STU-3119,8,85,f,7,2,78
STU-3120,8,83,t,9,6,79
STU-3121,6,87,f,5,3,72
STU-3122,4,45,t,7,1,26
STU-3123,8,59,t,4,7,52
STU-3124,3,70,f,5,1,49
STU-3125,9,72,f,9,0,66
STU-3126,2,83,f,7,4,59
STU-3127,2,46,t,9,9,28
STU-3128,7,47,t,5,8,39
STU-3129,4,48,f,4,4,31
STU-3130,8,41,t,5,1,33
STU-3131,9,56,f,7,9,57
STU-3132,7,91,f,4,3,83
STU-3133,5,84,f,4,7,69
STU-3134,8,76,t,4,6,71
STU-3135,4,81,t,6,4,62
STU-3136,2,83,f,7,3,58
STU-3137,6,56,t,6,4,46
STU-3138,9,92,f,9,6,93
STU-3139,1,77,f,4,4,48
STU-3140,7,74,t,6,7,68
STU-3141,9,99,f,5,6,97
STU-3142,9,86,f,6,6,82
STU-3143,3,78,f,8,8,57
STU-3144,5,69,f,9,7,55
STU-3145,8,45,f,4,7,37
STU-3146,8,43,t,4,5,35
STU-3147,4,90,t,9,6,72
STU-3148,1,76,f,9,7,51
STU-3149,1,74,t,7,4,50
STU-3150,4,97,f,5,9,82
STU-3151,6,96,f,9,1,84
STU-3152,8,48,f,9,6,46
STU-3153,6,45,f,7,9,34
STU-3154,9,52,t,9,2,55
STU-3155,9,98,t,6,9,95
STU-3156,2,61,f,8,7,40
STU-3157,1,67,t,8,5,42
STU-3158,2,69,f,8,3,45
STU-3159,5,91,t,9,1,80
STU-3160,4,75,f,8,6,60
STU-3161,4,41,f,5,0,21
STU-3162,9,97,f,6,6,95
STU-3163,8,75,t,8,9,72
STU-3164,6,47,t,4,9,35
STU-3165,1,84,f,9,6,58
STU-3166,2,81,t,6,9,59
STU-3167,6,89,t,5,2,77
STU-3168,2,48,t,8,3,23
STU-3169,5,40,t,5,3,26
STU-3170,5,52,t,9,3,39
STU-3171,6,89,t,8,8,79
STU-3172,6,54,t,4,5,39
STU-3173,6,71,t,6,9,61
STU-3174,2,73,t,4,8,47
STU-3175,3,82,t,8,3,63
STU-3176,6,70,t,7,6,61
STU-3177,8,53,t,6,9,51
STU-3178,1,93,t,5,8,68
STU-3179,1,86,f,8,9,66
STU-3180,2,53,f,4,2,29
STU-3181,6,87,t,9,2,78
STU-3182,9,94,t,7,5,94
STU-3183,4,68,t,9,7,56
STU-3184,3,86,f,8,0,68
STU-3185,8,58,f,5,3,50
STU-3186,9,66,t,4,7,62
STU-3187,5,48,t,6,5,31
STU-3188,9,76,t,7,1,73
STU-3189,2,76,t,8,7,57
STU-3190,3,82,t,8,0,60
STU-3191,7,67,f,8,0,56
STU-3192,7,91,t,8,6,88
STU-3193,6,96,f,4,9,84
STU-3194,6,63,t,6,2,48
STU-3195,2,67,t,5,7,41
STU-3196,6,75,f,7,8,65
STU-3197,4,91,f,8,7,74
STU-3198,3,57,t,9,0,38
STU-3199,2,64,f,8,0,40
STU-3200,1,74,t,6,5,49
STU-3201,5,43,f,6,0,30
STU-3202,2,53,f,4,7,29
STU-3203,2,78,t,4,5,57
STU-3204,7,65,t,9,4,58
STU-3205,8,47,f,9,5,40
STU-3206,8,63,t,4,3,60
STU-3207,4,55,f,7,0,41
STU-3208,1,59,f,9,6,34
STU-3209,7,54,t,4,9,46
STU-3210,1,46,f,8,8,24
STU-3211,4,97,t,4,3,79
STU-3212,8,56,t,7,3,52
STU-3213,2,61,f,4,8,36
STU-3214,6,61,t,4,3,52
STU-3215,6,93,f,8,9,84
STU-3216,9,51,f,9,3,50
STU-3217,5,57,t,8,7,47
STU-3218,4,95,t,8,3,81
STU-3219,5,85,f,4,8,70
STU-3220,5,86,t,8,7,77
STU-3221,8,54,f,6,4,49
STU-3222,8,76,f,5,8,70
STU-3223,2,55,f,5,7,28
STU-3224,7,44,f,8,9,36
STU-3225,8,41,f,9,3,34
STU-3226,6,91,t,7,3,80
STU-3227,5,67,f,8,0,51
STU-3228,9,96,f,9,3,95
STU-3229,3,80,f,8,7,60
STU-3230,4,93,f,4,4,78
STU-3231,9,66,f,9,5,65
STU-3232,6,70,f,7,3,57
STU-3233,8,80,t,8,4,75
STU-3234,7,75,t,6,9,69
STU-3235,2,86,f,9,7,62
STU-3236,3,82,f,5,8,63
STU-3237,1,40,f,9,2,11
STU-3238,9,89,t,6,9,91
STU-3239,7,68,f,6,3,58
STU-3240,1,40,f,6,0,15
STU-3241,3,47,f,7,4,24
STU-3242,4,96,f,7,3,80
STU-3243,4,55,f,9,5,36
STU-3244,5,97,f,7,5,83
STU-3245,3,67,t,5,9,49
STU-3246,3,61,f,4,5,41
STU-3247,1,57,f,9,2,33
STU-3248,7,61,f,8,6,52
STU-3249,1,80,f,8,2,52
STU-3250,2,51,f,9,5,31
STU-3251,4,58,f,4,9,38
STU-3252,4,64,f,8,0,45
STU-3253,5,89,f,9,7,79
STU-3254,2,98,f,9,6,78
STU-3255,4,44,t,6,8,24
STU-3256,1,98,t,5,2,72
STU-3257,2,73,t,8,7,52
STU-3258,1,78,f,5,1,50
STU-3259,4,98,t,9,8,83
STU-3260,4,49,t,4,0,32
STU-3261,7,86,t,9,9,84
STU-3262,9,96,t,8,6,95
STU-3263,9,46,f,5,9,43
STU-3264,5,99,t,6,0,82
STU-3265,1,76,t,6,5,54
STU-3266,1,86,f,9,0,59
STU-3267,6,91,t,4,3,78
STU-3268,2,99,f,7,6,79
STU-3269,8,91,t,8,1,87
STU-3270,9,54,t,9,2,53
STU-3271,4,81,t,6,3,65
STU-3272,5,63,f,6,5,48
STU-3273,8,65,t,4,8,61
STU-3274,3,65,t,6,3,41
STU-3275,5,85,f,8,5,75
STU-3276,3,65,t,4,6,44
STU-3277,3,97,t,5,3,79
STU-3278,3,49,t,4,5,29
STU-3279,7,56,t,8,2,44
STU-3280,7,92,t,8,4,85
STU-3281,7,53,f,5,9,40
STU-3282,8,41,f,9,3,36
STU-3283,5,87,f,4,6,72
STU-3284,5,52,t,8,5,36
STU-3285,4,66,t,8,6,51
STU-3286,7,48,t,5,5,38
STU-3287,4,46,t,7,1,28
STU-3288,2,87,t,4,6,59
STU-3289,4,49,f,8,7,30
STU-3290,8,95,f,6,6,88
STU-3291,9,93,f,5,3,87
STU-3292,3,48,t,7,3,27
STU-3293,7,61,f,7,4,51
STU-3294,9,62,f,5,8,59
STU-3295,4,46,f,7,4,23
STU-3296,3,87,f,8,1,71
STU-3297,5,48,t,7,4,33
STU-3298,1,66,t,4,2,38
STU-3299,3,63,f,6,9,45
STU-3300,8,68,f,8,7,67
STU-3301,8,56,f,5,9,49
STU-3302,4,59,f,6,9,44
STU-3303,2,46,f,9,1,22
STU-3304,8,82,f,8,3,79
STU-3305,8,79,f,6,4,74
STU-3306,4,46,f,7,3,26
STU-3307,3,67,f,9,4,49
STU-3308,2,58,t,5,9,33
STU-3309,9,59,f,5,3,53
STU-3310,1,83,t,4,2,53
STU-3311,7,78,t,7,0,69
STU-3312,5,79,f,4,3,65
STU-3313,8,46,f,4,8,37
STU-3314,4,45,t,7,0,28
STU-3315,7,64,t,8,6,56
STU-3316,5,80,f,9,2,64
STU-3317,5,98,t,4,7,83
STU-3318,9,52,f,6,5,50
STU-3319,9,78,f,9,0,77
STU-3320,9,79,t,8,9,79
STU-3321,6,61,f,7,4,49
STU-3322,6,88,t,5,7,77
STU-3323,5,56,f,8,2,40
STU-3324,9,87,f,4,3,83
STU-3325,8,61,t,6,6,53
STU-3326,7,73,t,9,5,66
STU-3327,7,47,f,7,6,42
STU-3328,6,88,f,5,8,76
STU-3329,5,84,t,9,8,75
STU-3330,4,57,f,6,1,40
STU-3331,3,63,t,5,2,45
STU-3332,3,99,t,7,3,73
STU-3333,6,93,t,9,5,84
STU-3334,4,99,f,8,4,84
STU-3335,6,81,t,4,5,71
STU-3336,3,41,f,7,7,23
STU-3337,4,41,t,6,1,24
STU-3338,9,66,f,8,5,64
STU-3339,5,53,f,9,8,38
STU-3340,7,87,t,5,4,74
STU-3341,2,78,t,8,0,58
STU-3342,5,92,t,8,7,78
STU-3343,9,92,f,6,3,88
STU-3344,3,95,f,4,7,76
STU-3345,9,51,f,8,3,48
STU-3346,6,71,t,8,7,59
STU-3347,4,67,t,4,8,46
STU-3348,7,94,t,4,4,84
STU-3349,8,67,t,5,4,61
STU-3350,6,85,t,9,1,76
STU-3351,5,64,f,5,8,49
STU-3352,6,43,t,4,3,30
STU-3353,5,65,f,7,2,47
STU-3354,8,75,t,4,1,70
STU-3355,1,89,t,5,2,69
STU-3356,7,42,t,6,3,35
STU-3357,2,40,t,6,8,20
STU-3358,9,56,t,9,5,55
STU-3359,1,46,f,8,9,19
STU-3360,6,87,t,6,4,74
STU-3361,9,44,f,5,8,42
STU-3362,1,58,f,6,7,34
STU-3363,4,78,f,7,5,59
STU-3364,4,85,f,4,2,67
STU-3365,9,73,t,4,6,70
STU-3366,5,74,t,5,9,61
STU-3367,5,88,t,8,5,76
STU-3368,6,55,t,4,7,44
STU-3369,1,79,t,6,5,50
STU-3370,1,89,f,7,9,68
STU-3371,9,86,t,8,3,87
STU-3372,3,78,t,8,9,60
STU-3373,4,66,f,8,6,47
STU-3374,1,80,t,4,6,55
STU-3375,9,77,t,9,7,73
STU-3376,8,89,f,8,1,87
STU-3377,2,89,t,5,5,66
STU-3378,8,64,f,6,2,56
STU-3379,7,65,f,9,7,59
STU-3380,6,95,t,7,3,83
STU-3381,1,53,f,6,3,26
STU-3382,7,53,t,5,1,41
STU-3383,7,53,t,5,5,45
STU-3384,9,64,t,9,5,63
STU-3385,1,75,f,6,0,50
STU-3386,2,43,f,4,7,15
STU-3387,9,86,f,5,2,79
STU-3388,9,54,f,8,0,49
STU-3389,6,71,f,7,9,63
STU-3390,6,57,f,7,0,42
STU-3391,4,53,f,5,0,32
STU-3392,4,97,f,8,4,84
STU-3393,5,40,f,6,4,26
STU-3394,3,81,f,7,0,62
STU-3395,1,59,f,8,4,33
STU-3396,1,49,t,8,6,28
STU-3397,7,49,f,4,4,36
STU-3398,1,98,t,5,8,73
STU-3399,1,63,t,8,3,37
STU-3400,3,73,t,6,8,53
STU-3401,4,67,t,7,7,48
STU-3402,4,66,f,4,0,48
STU-3403,2,79,t,6,3,54
STU-3404,1,40,t,7,6,12
STU-3405,3,72,t,5,0,46
STU-3406,4,43,f,6,7,24
STU-3407,3,46,t,7,1,26
STU-3408,8,48,t,4,7,42
STU-3409,1,55,f,7,3,28
STU-3410,2,44,f,8,7,20
STU-3411,7,73,f,4,0,61
STU-3412,4,99,f,6,4,80
STU-3413,8,62,f,9,8,62
STU-3414,3,82,f,5,6,59
STU-3415,6,89,f,4,2,74
STU-3416,9,64,f,4,3,59
STU-3417,1,96,f,4,9,68
STU-3418,1,90,t,7,6,66
STU-3419,8,52,f,8,5,43
STU-3420,3,63,t,9,3,44
STU-3421,5,50,t,5,2,34
STU-3422,1,91,f,5,1,62
STU-3423,5,90,f,8,9,77
STU-3424,6,56,f,7,8,44
STU-3425,8,76,f,7,2,69
STU-3426,3,52,t,8,6,35
STU-3427,3,66,t,8,0,50
STU-3428,9,59,f,6,7,50
STU-3429,4,72,t,7,0,54
STU-3430,4,81,f,4,1,59
STU-3431,7,71,t,5,0,60
STU-3432,2,47,t,7,3,25
STU-3433,8,95,f,8,1,94
STU-3434,6,68,f,4,0,53
STU-3435,3,79,t,6,0,59
STU-3436,9,58,f,9,1,53
STU-3437,5,45,t,6,5,29
STU-3438,8,83,f,4,1,73
STU-3439,7,99,f,4,1,87
STU-3440,8,78,f,8,7,72
STU-3441,7,87,f,9,4,82
STU-3442,3,80,f,8,7,60
STU-3443,2,60,f,5,7,38
STU-3444,7,96,f,9,1,89
STU-3445,3,61,t,9,6,45
STU-3446,3,81,f,5,8,57
STU-3447,2,49,t,6,7,27
STU-3448,4,49,f,4,8,31
STU-3449,8,91,t,6,7,86
STU-3450,1,68,f,8,3,45
STU-3451,1,55,f,7,9,30
STU-3452,5,40,t,8,6,28
STU-3453,5,56,f,7,8,43
STU-3454,1,69,f,4,8,43
STU-3455,6,65,f,4,3,52
STU-3456,1,92,f,9,6,68
STU-3457,5,85,f,4,5,73
STU-3458,9,58,t,5,2,56
STU-3459,5,92,f,5,9,78
STU-3460,6,60,t,7,5,49
STU-3461,8,56,t,6,7,52
STU-3462,1,85,t,9,1,62
STU-3463,2,79,t,6,2,59
STU-3464,9,60,t,7,7,60
STU-3465,3,92,t,5,3,71
STU-3466,6,80,t,8,3,68
STU-3467,5,79,t,9,1,68
STU-3468,2,84,f,7,9,63
STU-3469,7,88,t,6,0,77
STU-3470,4,58,f,7,6,43
STU-3471,1,99,t,7,3,77
STU-3472,4,46,t,4,5,28
STU-3473,6,56,f,5,7,47
STU-3474,7,40,t,9,6,34
STU-3475,7,76,f,4,6,64
STU-3476,7,96,t,5,5,88
STU-3477,3,45,f,7,3,21
STU-3478,6,65,f,5,3,53
STU-3479,8,41,t,6,8,34
STU-3480,4,98,t,9,4,83
STU-3481,8,71,t,4,8,67
STU-3482,2,96,t,9,8,75
STU-3483,9,87,f,7,3,88
STU-3484,9,93,f,6,1,87
STU-3485,8,44,f,5,1,32
STU-3486,1,76,f,5,8,50
STU-3487,2,70,f,6,8,50
STU-3488,6,51,f,5,2,38
STU-3489,5,74,f,4,4,57
STU-3490,9,69,t,8,4,64
STU-3491,5,87,t,5,1,71
STU-3492,2,45,t,7,1,19
STU-3493,4,54,t,5,9,38
STU-3494,9,54,t,9,0,52
STU-3495,1,55,t,7,1,27
STU-3496,1,59,t,5,6,32
STU-3497,7,52,t,5,0,45
STU-3498,3,83,f,7,0,61
STU-3499,2,81,t,4,8,57
STU-3500,9,85,t,8,1,83
STU-3501,3,70,t,8,3,48
STU-3502,2,73,f,4,2,50
STU-3503,8,68,t,5,3,61
STU-3504,6,42,f,8,6,29
STU-3505,6,48,f,4,9,37
STU-3506,7,50,t,4,1,39
STU-3507,7,50,f,8,1,39
STU-3508,6,64,t,7,8,54
STU-3509,4,61,t,6,5,46
STU-3510,9,81,t,7,6,78
STU-3511,6,97,f,5,4,83
STU-3512,4,85,t,7,4,64
STU-3513,3,48,t,9,3,26
STU-3514,4,59,t,6,7,41
STU-3515,3,98,f,6,6,76
STU-3516,2,60,f,4,9,35
STU-3517,5,49,f,9,1,39
STU-3518,2,61,f,5,1,39
STU-3519,6,68,t,4,5,54
STU-3520,3,48,t,7,0,28
STU-3521,6,44,f,7,6,30
STU-3522,9,79,t,8,7,81
STU-3523,1,50,f,4,9,24
STU-3524,6,40,t,9,7,32
STU-3525,9,92,t,4,2,87
STU-3526,4,81,f,4,6,66
STU-3527,2,40,f,4,0,13
STU-3528,4,97,t,6,2,76
STU-3529,1,93,f,8,5,68
STU-3530,3,78,t,5,8,57
STU-3531,9,99,t,5,4,98
STU-3532,5,85,t,5,4,69
STU-3533,6,44,t,6,8,34
STU-3534,3,88,f,8,8,68
STU-3535,5,61,t,9,5,47
STU-3536,8,65,t,8,4,60
STU-3537,6,92,t,6,9,83
STU-3538,4,45,f,9,1,25
STU-3539,2,71,t,4,7,50
STU-3540,9,87,f,7,7,87
STU-3541,1,50,f,4,6,22
STU-3542,1,49,f,5,7,22
STU-3543,4,86,f,4,2,62
STU-3544,7,78,f,6,2,72
STU-3545,1,94,f,5,1,66
STU-3546,9,73,f,7,0,71
STU-3547,4,70,t,9,2,53
STU-3548,3,51,t,9,2,32
STU-3549,1,90,f,5,6,65
STU-3550,4,83,f,4,9,65
STU-3551,9,55,f,8,8,50
STU-3552,6,77,t,8,0,66
STU-3553,6,42,f,9,7,29
STU-3554,1,41,t,8,0,13
STU-3555,2,91,t,5,2,66
STU-3556,6,44,f,8,3,32
STU-3557,2,50,t,6,7,26
STU-3558,3,97,f,9,0,75
STU-3559,4,64,f,7,1,46
STU-3560,5,74,f,8,4,62
STU-3561,9,74,t,6,5,69
STU-3562,4,61,f,6,4,43
STU-3563,9,76,t,5,2,74
STU-3564,3,61,f,9,9,43
STU-3565,8,94,f,5,6,86
STU-3566,1,50,f,7,0,24
STU-3567,9,71,f,7,1,67
STU-3568,9,74,f,4,8,71
STU-3569,2,70,t,7,3,48
STU-3570,4,84,f,9,7,64
STU-3571,8,92,f,9,8,88
STU-3572,7,47,f,5,6,39
STU-3573,1,59,t,6,0,35
STU-3574,5,81,f,4,4,67
STU-3575,7,73,f,7,5,65
STU-3576,4,43,f,6,7,27
STU-3577,1,57,f,5,9,32
STU-3578,9,90,t,8,7,89
STU-3579,5,43,f,4,8,30
STU-3580,2,59,t,9,8,37
STU-3581,8,97,t,6,3,91
STU-3582,2,48,t,5,5,26
STU-3583,3,55,t,5,2,32
STU-3584,1,65,f,4,0,34
STU-3585,2,77,f,4,5,51
STU-3586,7,64,t,7,0,56
STU-3587,2,43,t,7,8,26
STU-3588,6,80,t,9,5,73
STU-3589,3,98,f,9,0,80
STU-3590,4,84,t,4,2,69
STU-3591,8,80,t,4,0,73
STU-3592,3,77,t,6,1,55
STU-3593,6,92,t,7,5,82
STU-3594,1,58,t,5,6,32
STU-3595,7,53,f,7,0,41
STU-3596,8,60,t,7,9,55
STU-3597,8,54,f,4,4,43
STU-3598,3,42,f,4,5,20
STU-3599,1,76,f,7,3,50
STU-3600,9,92,f,8,5,90
STU-3601,6,89,f,8,4,82
STU-3602,9,85,t,9,6,85
STU-3603,7,55,f,7,3,49
STU-3604,1,53,f,8,0,24
STU-3605,1,48,t,9,1,25
STU-3606,6,86,f,9,5,76
STU-3607,5,46,t,7,9,33
STU-3608,9,53,t,9,1,48
STU-3609,2,45,t,4,4,21
STU-3610,8,60,t,4,3,58
STU-3611,5,54,t,4,6,40
STU-3612,2,91,f,5,3,67
STU-3613,6,47,t,4,6,35
STU-3614,8,73,t,4,7,68
STU-3615,4,79,f,7,6,66
STU-3616,2,40,f,8,1,16
STU-3617,5,71,f,8,0,57
STU-3618,2,97,f,4,4,73
STU-3619,2,88,t,4,6,64
STU-3620,6,90,f,4,0,77
STU-3621,9,44,t,9,7,46
STU-3622,4,69,f,7,2,50
STU-3623,6,61,f,7,6,50
STU-3624,7,59,f,7,2,51
STU-3625,6,55,f,8,3,43
STU-3626,8,46,f,5,7,40
STU-3627,4,46,t,8,1,30
STU-3628,1,89,t,7,5,63
STU-3629,7,89,t,6,9,82
STU-3630,3,41,f,5,8,20
STU-3631,6,86,t,4,9,73
STU-3632,2,53,f,9,8,32
STU-3633,9,70,f,8,4,67
STU-3634,1,89,t,9,2,69
STU-3635,6,80,t,5,5,67
STU-3636,6,53,f,6,8,44
STU-3637,5,44,f,5,5,29
STU-3638,5,50,t,8,3,38
STU-3639,1,79,f,7,4,52
STU-3640,5,44,t,4,6,25
STU-3641,2,68,t,7,9,46
STU-3642,7,50,f,7,2,42
STU-3643,3,44,f,8,8,24
STU-3644,4,88,f,7,0,70
STU-3645,3,93,f,7,7,78
