attendance_rate,cat_score,prev_mean_grade,helb_status,final_score
47.02,51.56,38.57,1,33.72
46.2,48.94,49.5,1,46.45
78.27,49.77,60.12,0,56.38
61.08,67.95,65.28,1,69.37
53.0,90.46,79.67,1,78.21
81.51,72.31,62.34,0,58.49
81.21,76.84,49.46,1,72.26
72.35,54.34,39.8,1,55.29
96.1,61.57,63.3,1,70.07
63.12,66.4,55.89,0,58.59
90.15,50.11,56.48,0,64.18
44.51,53.61,62.73,1,44.13
84.39,72.82,67.35,1,78.93
99.31,76.35,62.86,0,69.12
90.8,61.01,54.93,0,66.05
74.78,42.07,43.58,1,56.34
77.61,55.57,46.97,0,60.1
61.2,38.38,73.27,1,58.1
80.77,61.13,50.38,1,63.21
86.22,63.83,33.77,0,56.24
99.89,55.94,78.87,1,70.5
69.55,63.63,41.04,1,56.63
43.68,66.25,58.63,0,44.34
75.75,63.85,66.84,0,61.25
47.14,41.98,58.06,1,49.87
54.69,56.2,20.0,1,39.65
59.73,66.15,65.03,1,69.58
83.86,83.68,81.88,1,77.88
51.03,55.92,72.16,0,54.07
49.95,68.26,20.0,1,37.77
42.7,73.17,96.29,1,60.43
92.39,57.05,34.13,0,61.21
81.61,77.23,38.59,0,66.18
42.4,78.03,72.07,0,55.44
41.7,80.71,66.15,0,66.27
73.52,66.88,59.45,1,67.06
56.95,95.4,47.75,1,70.56
75.8,50.77,81.96,0,62.59
66.08,91.86,57.29,0,67.9
95.4,71.52,29.82,1,63.34
57.27,80.11,80.18,1,77.72
80.75,55.2,61.95,1,67.53
43.24,72.67,78.07,0,61.51
97.35,81.4,68.31,0,75.4
98.85,43.69,100.0,0,76.17
84.34,57.55,52.42,1,65.4
67.91,27.88,58.29,0,49.3
53.2,57.33,70.96,0,55.42
88.75,47.76,52.53,1,57.44
84.18,56.73,72.45,0,68.99
53.32,100.0,20.0,1,66.32
67.07,85.77,56.69,1,69.39
67.77,38.41,56.15,0,53.32
89.58,68.34,55.49,0,72.31
81.03,71.98,42.22,1,64.33
78.59,54.93,74.31,1,62.56
78.99,62.67,48.92,1,58.48
56.23,64.14,61.6,1,59.71
62.3,39.8,57.33,1,51.62
42.74,44.53,67.01,1,45.06
87.22,62.58,83.76,0,73.15
65.98,61.49,61.51,0,59.73
66.29,49.37,73.15,1,65.5
54.72,48.08,60.61,0,49.59
52.57,58.65,48.89,1,60.66
75.27,73.29,55.45,0,69.56
53.95,58.85,52.9,0,57.69
43.85,84.34,68.23,1,58.34
86.05,49.56,59.92,1,63.36
62.59,62.9,43.7,0,58.05
62.81,54.69,54.0,1,57.39
65.88,68.82,30.53,1,54.48
88.9,48.28,54.68,0,56.52
59.25,88.91,58.02,0,65.74
85.48,34.64,90.55,1,62.56
96.37,85.73,82.27,1,98.33
79.65,61.35,39.39,0,49.73
65.9,68.29,61.63,0,59.49
84.87,80.02,61.95,1,78.09
67.47,72.86,53.85,0,60.49
64.87,49.05,55.0,1,55.45
71.52,69.0,51.63,0,63.67
59.06,88.01,91.71,1,85.35
46.26,46.69,50.51,1,40.87
64.89,91.78,64.14,0,76.53
47.43,65.79,20.0,1,33.57
64.63,53.5,72.82,0,58.41
73.42,46.6,79.32,1,67.34
95.84,56.65,39.06,1,70.6
42.17,30.67,48.79,1,30.47
77.29,53.77,66.13,0,57.53
67.46,56.06,58.35,1,62.54
41.22,43.88,66.39,1,44.61
54.97,71.22,52.83,0,56.28
47.11,56.72,91.54,1,53.43
53.01,50.46,45.94,0,46.66
56.47,55.12,100.0,1,72.65
64.08,65.33,80.35,1,69.12
71.74,61.1,72.98,1,73.23
40.06,49.49,39.27,0,34.56
49.71,61.88,74.37,1,58.16
45.61,59.24,68.87,0,50.19
72.98,42.91,20.0,1,44.44
59.74,55.67,32.72,1,54.74
72.9,68.69,64.44,0,61.29
53.31,68.58,55.6,0,56.35
41.45,56.55,48.7,0,39.31
96.48,70.15,77.42,1,81.03
46.5,45.3,42.09,1,41.49
47.61,45.77,49.81,1,38.47
48.79,56.23,46.35,1,41.15
98.88,82.46,67.18,1,82.02
77.06,62.45,27.05,1,50.46
76.62,55.87,49.04,1,64.63
99.2,83.16,26.99,1,69.1
45.31,55.7,52.37,0,38.02
98.47,93.52,71.01,1,82.2
52.24,52.33,71.34,1,61.1
77.38,44.82,44.9,0,53.49
65.21,57.5,67.6,1,60.86
63.04,56.26,54.67,1,58.58
95.87,47.88,82.5,0,64.9
48.95,99.03,55.66,0,60.03
99.82,64.78,20.0,1,66.97
62.75,66.96,74.1,1,77.39
78.93,53.07,49.74,0,56.47
98.07,51.33,53.06,1,67.17
43.46,75.38,64.05,1,57.79
95.37,34.86,32.36,0,42.41
74.07,42.86,59.34,0,50.51
82.26,56.29,67.62,0,55.48
48.95,80.27,64.55,1,61.4
72.0,54.38,47.22,0,63.11
80.41,66.24,75.85,1,77.79
67.37,60.42,40.05,1,57.49
49.3,79.44,46.74,1,53.65
54.65,36.23,55.55,1,48.18
91.26,71.04,63.32,1,78.55
42.07,57.02,52.16,1,46.19
82.53,73.87,80.11,0,75.49
99.96,47.71,63.32,0,60.2
40.45,60.37,59.36,1,50.76
49.66,58.46,62.68,0,47.34
80.45,44.96,71.19,0,62.64
43.6,40.79,62.33,0,43.6
75.39,51.29,25.43,0,41.93
81.04,61.95,77.61,1,71.4
75.29,48.65,60.15,1,59.09
61.91,55.05,70.33,0,57.88
81.84,31.71,50.69,0,45.75
75.66,54.44,25.12,1,49.73
52.46,75.35,20.0,0,45.86
73.79,70.58,41.0,1,66.37
92.91,58.7,67.31,0,69.74
80.01,63.65,81.36,0,72.33
68.31,47.58,63.44,1,51.98
59.3,84.37,39.06,1,71.9
45.15,91.02,43.89,1,54.91
54.68,62.47,82.49,0,71.64
40.67,98.86,34.41,0,55.55
99.2,49.8,95.83,0,74.05
53.35,41.23,91.77,1,70.21
88.89,49.36,96.42,0,74.68
50.12,56.71,64.85,0,55.12
57.02,94.68,51.85,1,69.72
65.1,55.78,64.41,1,66.42
59.46,47.11,74.35,0,55.43
87.9,46.52,46.29,1,57.53
97.46,77.1,38.18,1,68.23
92.52,74.96,52.89,1,69.96
49.21,52.72,44.1,0,37.29
86.6,31.86,80.34,1,70.45
48.88,43.07,46.9,0,41.19
94.8,85.82,59.72,0,77.67
71.07,70.33,75.69,0,67.51
60.18,60.98,81.04,0,62.82
49.42,88.03,61.75,1,60.37
40.71,89.37,64.92,1,68.27
54.88,59.46,39.69,0,51.89
94.84,59.74,76.42,0,74.82
87.84,51.27,80.74,0,68.96
98.19,55.73,24.33,1,54.98
46.05,37.71,89.73,0,47.67
75.53,37.64,45.39,1,48.0
55.43,34.16,68.7,0,54.73
72.58,76.27,59.4,1,67.45
59.23,36.58,56.91,1,48.99
57.01,89.25,54.28,0,70.2
74.43,49.04,40.13,1,51.99
51.0,86.06,67.43,1,70.31
68.15,54.52,52.85,1,48.56
79.05,36.51,34.43,0,45.17
47.69,79.26,39.37,1,53.73
95.84,81.03,34.74,0,65.16
70.34,46.41,48.56,1,57.53
89.17,55.03,66.73,1,68.66
79.23,46.41,45.2,1,60.86
82.6,58.19,75.56,1,67.99
82.97,61.62,55.85,0,62.45
92.51,54.73,52.79,1,59.38
76.82,32.72,58.3,1,54.26
56.69,51.29,83.11,0,59.41
45.97,70.55,33.32,0,46.64
76.38,56.87,87.81,1,70.05
43.98,55.09,75.28,0,47.32
54.48,46.04,57.61,1,51.2
43.64,50.85,79.29,0,48.63
72.93,81.13,52.2,1,78.18
49.62,42.9,63.14,1,31.16
76.62,70.81,48.25,0,62.85
87.45,60.71,75.4,0,74.75
89.31,63.67,45.27,0,60.55
58.57,49.01,57.08,1,58.0
72.94,54.72,70.22,0,67.31
73.78,59.91,76.87,0,65.67
68.37,52.19,43.22,1,52.78
79.31,64.97,71.56,1,75.22
52.61,66.86,40.32,0,55.14
98.75,92.59,20.0,1,71.12
45.88,64.17,44.53,1,49.16
89.75,31.32,73.02,1,65.59
75.65,77.45,57.78,1,70.96
54.69,56.94,48.37,1,56.54
84.74,90.18,59.0,1,80.74
45.07,82.06,58.4,1,55.62
86.47,52.42,69.19,0,69.55
75.4,70.83,28.99,1,55.84
46.65,51.09,56.16,1,44.9
44.77,60.04,60.24,0,49.65
85.05,70.14,33.42,1,59.22
57.58,76.7,33.18,1,62.48
93.36,73.43,51.44,0,69.93
85.72,61.12,58.15,0,69.91
81.89,97.25,58.22,0,79.84
56.72,54.52,47.99,0,51.14
82.54,35.89,47.25,1,54.87
96.89,38.78,50.89,0,57.79
45.49,82.11,63.37,0,64.18
59.57,58.85,80.4,0,64.22
54.08,62.39,20.0,1,48.17
63.6,51.86,69.21,1,61.09
84.54,53.21,56.0,0,61.41
68.45,48.19,67.46,0,53.63
74.24,67.07,79.34,0,68.82
58.85,58.54,44.41,0,48.73
48.48,66.53,75.0,1,53.87
56.02,65.09,35.43,1,58.08
91.58,53.61,60.3,1,66.96
76.15,38.12,53.63,1,52.14
62.68,36.81,58.83,1,52.21
87.39,100.0,40.2,0,73.42
43.87,82.17,65.86,1,59.66
55.23,80.1,86.55,0,66.68
53.81,49.88,40.51,1,45.69
99.12,60.14,61.41,0,62.79
82.37,47.77,73.41,0,59.67
77.07,40.32,52.66,0,49.99
40.3,51.17,82.49,0,44.63
51.06,79.89,50.27,0,63.76
78.13,72.61,55.91,1,76.76
62.78,45.45,40.12,0,50.81
95.46,55.28,60.28,1,66.19
85.88,71.24,58.05,0,69.3
66.84,51.44,69.45,1,62.32
84.97,61.19,46.55,0,58.53
98.52,66.03,45.72,0,71.24
67.66,65.86,66.32,0,72.37
78.55,63.81,83.15,0,65.45
95.12,50.19,69.32,0,71.91
54.92,51.74,91.25,1,63.9
93.19,43.0,68.0,0,61.49
45.85,36.58,67.35,0,41.2
78.91,58.28,70.23,0,71.63
86.97,72.24,84.79,1,81.26
76.88,39.3,80.28,0,62.38
69.73,64.09,38.47,0,59.24
77.04,71.77,72.41,0,74.8
49.1,32.45,62.78,1,42.98
52.93,55.94,54.51,1,60.41
56.19,84.69,26.09,1,57.17
75.87,68.28,30.28,1,52.56
66.51,31.94,51.44,0,54.0
54.67,69.88,31.64,1,51.06
92.97,48.78,51.81,1,60.69
62.44,70.37,70.86,1,67.78
66.76,49.65,47.54,0,50.3
64.58,59.2,59.5,1,59.09
50.92,51.94,38.74,1,51.44
83.9,60.05,63.38,1,70.2
66.91,51.49,67.15,1,64.42
40.98,56.65,32.39,1,41.21
97.84,42.37,44.47,0,54.73
88.95,67.36,35.19,0,59.22
83.41,62.63,67.17,0,71.78
92.15,35.75,60.95,0,55.32
94.41,74.89,57.11,1,72.53
60.25,57.36,55.69,1,62.78
76.66,62.43,63.81,1,67.46
76.53,71.47,64.17,1,69.02
56.04,64.92,49.08,1,56.92
53.32,77.48,46.56,0,63.73
46.83,55.6,56.94,0,46.76
79.56,75.52,54.58,0,68.41
86.86,61.84,95.09,1,74.58
85.66,67.61,51.09,0,65.9
58.98,66.05,63.21,0,60.46
52.32,78.61,66.39,0,61.72
67.22,70.82,83.21,1,71.77
72.81,53.36,43.4,1,59.78
95.15,50.38,82.11,1,78.03
92.49,59.25,55.35,0,60.51
94.96,48.6,100.0,1,73.98
91.02,44.22,64.53,0,64.19
97.87,28.08,35.88,1,49.77
67.93,36.76,54.45,0,52.0
42.85,89.78,82.05,0,62.25
45.01,50.15,59.47,1,47.96
63.42,88.55,56.93,0,63.59
55.46,66.05,70.94,1,67.94
50.2,59.25,51.79,0,44.71
97.19,37.49,54.21,1,64.01
51.73,60.07,41.0,0,50.42
97.56,88.38,89.12,0,88.98
85.65,83.36,35.99,1,70.34
78.46,64.11,61.05,1,60.97
80.56,42.77,66.64,1,67.35
59.89,45.64,57.75,1,56.48
78.79,47.21,35.43,1,56.79
51.2,79.17,40.02,0,54.2
96.26,84.48,67.41,1,82.85
58.11,62.94,43.96,1,51.89
55.31,55.45,20.7,1,47.21
82.67,83.23,64.97,1,73.53
79.39,45.32,42.3,0,72.29
67.08,60.78,69.36,1,68.59
77.95,66.94,54.37,1,72.06
49.57,47.06,53.5,1,42.83
80.4,50.46,58.94,1,64.05
56.24,49.29,37.51,1,53.16
56.37,81.25,43.14,1,59.12
49.73,88.72,53.32,1,56.95
59.94,61.72,37.4,0,56.05
59.88,55.98,70.85,1,62.12
67.25,51.0,52.47,1,54.44
51.43,60.03,31.91,1,48.22
51.58,51.75,47.94,1,47.55
72.5,58.54,59.82,0,52.98
47.73,66.2,49.97,0,39.8
81.33,53.92,65.2,0,63.06
96.64,57.16,68.33,1,74.56
65.61,57.22,100.0,1,83.72
94.07,55.24,78.71,1,73.45
45.9,53.38,28.55,1,32.7
42.58,71.43,51.52,1,50.63
83.28,33.44,53.2,1,57.8
85.66,83.61,68.35,1,83.31
90.58,62.03,41.2,0,64.81
43.41,69.15,48.44,0,48.45
86.61,70.88,35.6,0,62.15
62.59,49.38,47.16,0,54.01
58.2,46.28,47.83,1,47.25
50.38,44.52,52.37,0,39.69
99.76,56.29,36.64,1,71.2
43.82,70.49,75.68,0,54.76
89.62,51.24,66.5,0,66.46
78.37,69.12,31.92,0,46.73
84.1,24.48,58.47,1,59.55
82.7,54.22,29.83,1,60.35
91.51,77.51,82.16,1,76.21
51.03,57.44,87.05,1,64.93
40.05,47.56,57.0,0,40.75
75.91,50.15,42.65,1,51.27
61.23,20.0,46.04,0,41.18
47.43,44.82,49.83,0,42.52
51.17,75.86,56.08,1,65.24
59.9,51.26,82.67,1,58.49
44.21,53.03,75.2,1,47.12
43.41,25.02,75.48,0,37.01
94.96,35.54,61.07,1,60.07
58.73,77.85,37.23,1,60.02
98.93,69.26,44.14,1,68.74
97.86,40.54,59.09,1,55.88
48.55,50.54,36.38,1,42.98
82.9,59.56,63.47,0,67.41
76.05,42.06,72.49,1,64.33
81.44,29.94,67.82,1,59.3
45.77,57.61,67.09,1,49.83
51.31,68.59,24.41,1,49.29
44.6,68.88,82.0,1,55.35
76.25,73.13,29.79,0,64.46
99.2,36.7,55.25,1,60.74
80.32,60.87,69.13,0,59.81
82.65,55.97,64.45,1,66.65
99.08,58.69,35.0,1,54.73
80.68,56.82,38.23,1,59.72
42.41,50.09,63.17,1,46.66
92.02,20.0,67.2,0,51.1
61.88,77.43,38.07,0,55.06
40.26,64.95,65.07,1,54.02
70.43,37.74,30.73,0,43.33
96.22,67.1,69.24,0,65.06
55.44,53.29,42.09,1,57.05
69.49,53.72,59.45,1,57.36
50.43,48.47,56.43,0,45.18
43.46,68.05,78.89,0,60.33
44.83,48.0,62.36,0,46.9
83.62,43.55,47.22,1,55.44
91.84,76.98,64.47,1,72.04
48.6,57.32,96.56,0,53.76
57.3,57.79,71.32,0,58.43
51.7,70.39,56.93,1,67.12
41.61,49.99,42.99,0,41.98
73.21,52.98,46.9,1,58.67
82.0,64.59,70.24,0,71.21
78.87,36.88,42.06,1,51.01
63.28,63.32,58.05,1,59.3
73.3,48.66,83.88,0,58.48
45.65,72.83,60.71,0,53.09
49.26,68.2,38.58,0,47.9
95.91,66.22,97.2,0,78.76
85.69,35.9,89.72,0,69.23
95.36,58.45,67.02,1,70.12
95.0,42.34,80.96,1,69.96
78.96,59.45,53.19,0,59.9
95.69,25.27,71.04,0,62.28
65.0,36.89,50.38,1,52.85
40.22,77.84,33.6,0,43.98
43.75,65.54,100.0,1,63.65
46.57,54.69,32.68,1,34.97
45.72,46.37,63.36,1,36.62
61.1,43.74,63.15,1,54.21
82.08,63.0,67.29,1,69.37
87.44,54.85,56.39,0,64.24
75.41,83.2,56.57,0,69.29
48.79,57.23,60.49,0,44.71
84.87,60.88,66.64,0,55.05
61.29,39.17,57.97,0,52.21
40.78,54.59,56.77,0,43.31
56.84,62.65,34.22,1,57.04
59.84,54.41,94.25,0,66.52
56.45,52.72,67.64,1,64.53
88.71,64.9,61.76,0,65.67
85.6,82.72,46.76,1,72.2
81.73,62.17,39.93,0,59.5
48.34,77.16,73.48,0,60.59
88.47,69.32,55.12,1,72.16
80.63,76.27,69.18,0,74.3
51.69,50.85,33.66,1,48.92
78.89,56.9,85.84,1,71.82
69.01,56.96,74.22,1,70.27
66.36,68.19,56.54,1,58.27
46.73,71.89,66.42,1,53.91
71.1,61.88,71.34,0,71.56
46.0,73.15,33.93,1,44.29
49.86,51.55,88.2,0,52.7
47.95,73.28,66.7,1,62.9
97.25,75.24,45.33,1,71.5
57.09,70.16,38.26,0,51.58
61.31,62.01,75.77,1,71.92
59.32,70.7,61.8,1,64.58
93.9,46.59,66.69,1,65.8
73.78,62.98,58.48,0,54.5
95.15,64.51,39.95,1,65.28
58.0,40.06,67.16,0,55.1
46.89,67.12,54.44,0,46.34
73.37,41.27,57.61,1,51.68
60.73,53.58,100.0,1,69.12
88.11,60.6,73.64,1,70.19
92.77,49.04,74.68,1,68.72
68.35,61.24,100.0,1,73.79
98.28,61.0,64.92,1,79.38
73.18,47.7,60.15,0,58.18
56.26,68.52,45.77,1,52.37
69.34,48.54,49.85,1,56.52
42.24,94.32,21.15,0,47.09
88.24,58.36,72.23,0,73.18
46.09,42.43,35.2,0,32.08
58.52,45.23,74.25,1,58.86
73.92,77.21,57.23,0,74.94
42.58,53.86,60.31,1,42.43
44.76,39.54,57.24,1,44.08
81.77,72.81,82.95,1,78.75
44.31,53.77,79.77,0,47.94
68.62,69.8,57.48,1,63.83
60.32,74.03,41.82,1,66.69
53.68,64.12,74.63,0,64.54
51.33,95.94,40.46,0,66.33
85.8,34.13,30.01,0,49.48
97.09,47.73,66.97,0,66.37
48.41,56.16,79.93,0,47.68
97.58,93.92,50.71,0,71.51
75.69,86.97,65.28,1,83.21
78.5,79.33,50.52,0,68.26
82.6,48.09,71.0,0,63.04
82.25,49.84,77.71,1,75.53
89.19,47.57,53.27,1,57.6
69.01,48.25,39.5,1,42.84
72.0,82.39,31.77,1,57.09
59.43,56.34,74.66,1,62.04
46.32,58.33,37.54,0,39.97
79.88,71.62,64.7,1,77.66
42.02,35.05,71.99,0,43.29
56.54,60.79,48.98,1,47.18
45.65,43.55,55.01,0,50.17
51.44,55.58,75.98,1,60.64
78.32,51.2,43.45,0,59.49
77.71,50.43,41.63,1,58.76
65.26,63.38,53.78,0,59.06
45.41,63.32,81.0,1,56.27
66.0,56.7,86.99,1,65.2
61.16,65.56,56.22,0,54.42
83.23,46.97,45.18,1,57.05
74.74,70.22,77.15,0,65.46
69.49,56.91,27.95,0,56.48
69.22,52.75,62.46,0,58.97
97.98,48.08,57.21,1,73.8
85.38,56.38,81.29,0,67.91
69.82,88.06,83.11,1,78.99
68.75,59.05,41.03,1,59.8
41.59,42.83,61.02,0,38.44
96.55,73.78,47.73,0,72.89
59.15,52.92,52.72,0,58.97
55.36,64.26,69.11,0,65.89
99.96,50.92,51.97,1,70.89
83.12,79.21,61.49,0,75.1
42.84,51.14,75.23,1,48.02
43.71,80.97,85.27,1,69.34
41.53,44.26,63.2,0,43.45
75.98,55.61,60.12,1,61.19
44.29,81.0,38.07,1,48.81
96.0,62.52,86.54,1,78.86
96.21,94.07,66.92,0,86.82
72.76,55.96,60.45,1,63.56
77.0,63.86,59.53,1,66.85
57.51,88.58,64.49,1,72.25
43.84,37.29,71.89,1,42.78
84.25,35.43,74.12,1,57.61
46.11,48.07,86.99,1,56.57
45.13,72.2,62.37,0,47.86
58.67,35.85,89.58,1,60.94
40.75,68.96,77.04,0,52.37
66.04,67.9,56.92,1,67.95
82.46,90.22,27.99,0,64.43
88.08,75.68,59.54,1,70.12
76.26,65.46,86.05,1,79.21
90.81,80.39,44.05,1,68.66
64.39,68.08,59.48,0,62.93
90.93,53.1,60.97,1,71.8
70.39,42.83,74.96,0,55.94
53.38,51.46,51.02,0,50.29
96.65,59.4,42.35,1,63.21
56.5,62.63,68.26,1,64.43
41.57,27.97,44.62,1,31.63
54.56,56.71,24.96,1,51.86
62.0,60.43,91.13,1,68.82
61.08,68.21,74.69,0,71.19
71.48,84.4,91.9,0,86.43
92.99,62.78,73.73,1,75.75
57.54,46.36,70.25,1,55.41
71.25,32.73,64.65,1,54.98
60.41,70.31,54.65,0,60.21
89.31,46.96,67.22,0,69.93
49.46,73.0,48.04,0,48.6
46.21,80.96,38.75,1,56.98
70.18,36.84,52.02,0,50.1
80.31,68.31,81.25,0,73.09
87.73,79.39,35.82,1,66.93
75.38,75.29,36.1,0,59.74
86.43,28.55,68.64,0,59.11
63.56,47.2,50.53,1,51.56
41.97,40.8,66.74,0,44.36
46.97,67.85,75.82,1,63.53
42.32,66.2,66.31,1,50.76
59.74,20.0,46.62,0,43.85
69.73,55.49,81.09,0,69.54
61.38,72.01,71.36,1,73.09
73.64,62.22,58.48,1,62.55
68.84,62.19,57.61,1,63.15
80.68,54.53,64.73,0,62.33
80.02,44.12,52.38,1,66.35
59.08,59.74,28.64,1,51.52
60.77,60.78,71.5,0,61.51
75.11,69.23,70.43,1,67.12
75.79,70.45,20.0,0,50.33
58.88,61.29,67.19,0,57.93
59.82,76.42,89.62,0,74.83
81.64,54.38,37.7,0,49.19
78.84,38.34,56.68,1,54.12
48.1,67.16,54.72,0,41.02
66.46,61.9,87.89,0,74.61
93.56,67.45,78.18,0,75.4
42.18,41.03,42.19,1,37.54
91.31,86.86,64.16,1,76.22
49.79,70.66,99.45,0,68.28
70.43,55.68,46.76,1,64.31
65.46,45.97,57.8,1,56.94
40.61,76.16,67.24,1,54.85
94.92,43.47,47.02,1,62.07
67.3,93.92,89.74,1,87.87
97.26,50.8,49.49,1,67.45
57.2,85.81,33.0,1,64.96
91.98,57.23,48.55,1,68.66
95.34,83.71,69.75,1,79.3
73.41,48.98,43.63,1,59.2
52.16,60.28,63.44,1,58.66
81.11,72.07,68.13,1,63.56
72.94,69.93,36.24,1,59.33
96.67,76.51,47.85,1,70.88
66.36,52.69,64.28,1,62.36
56.11,61.27,70.64,0,64.36
48.3,78.73,48.3,1,54.75
81.92,49.42,60.73,0,68.01
98.45,68.59,52.89,0,66.94
41.7,56.71,71.1,0,39.86
84.43,63.09,67.35,0,68.9
95.62,61.27,51.28,1,65.89
44.49,48.18,66.61,0,39.57
46.61,56.09,50.57,0,41.45
81.52,62.17,66.23,0,63.24
78.88,58.46,66.48,0,61.64
44.13,83.59,100.0,1,76.39
90.07,75.15,51.95,1,72.65
71.41,64.35,55.46,0,60.38
94.43,48.55,46.35,1,67.85
92.68,47.64,39.41,1,57.41
88.75,89.61,49.78,1,71.75
70.95,44.85,69.97,0,52.97
55.1,61.71,71.27,1,63.79
70.36,65.41,63.32,0,57.37
46.05,55.33,52.68,0,38.15
79.53,44.97,49.12,1,55.68
48.04,48.23,41.5,0,41.81
70.67,51.8,47.98,0,59.41
43.26,49.36,34.69,0,37.12
57.97,79.92,82.44,1,75.08
53.92,59.86,91.07,0,63.77
77.2,52.14,23.15,0,50.11
87.21,61.6,63.21,0,73.8
43.44,70.02,62.91,0,51.41
91.02,54.83,61.76,1,65.77
91.65,73.53,47.33,0,66.92
60.54,40.93,76.41,1,58.04
79.54,77.57,65.39,0,73.67
64.16,59.87,76.61,1,64.22
49.25,59.28,44.72,1,47.38
71.72,49.6,33.1,0,51.48
45.18,41.58,65.83,0,42.72
92.71,35.0,40.67,1,49.83
95.46,48.56,76.98,1,70.31
89.3,68.82,20.0,0,54.87
73.75,45.58,49.57,0,52.83
73.46,36.77,46.91,1,49.25
99.08,46.36,52.02,0,65.47
54.87,54.23,62.7,0,56.38
44.56,54.82,65.13,0,39.54
73.72,58.07,69.52,1,61.53
59.73,75.49,71.59,0,72.41
59.34,78.74,54.91,0,63.01
40.43,90.08,95.96,0,66.07
75.77,35.63,82.97,1,67.39
55.84,47.16,52.38,1,52.49
51.27,70.48,55.54,1,56.98
42.43,53.19,52.01,1,39.41
61.86,72.91,64.54,1,70.54
92.74,63.11,40.51,1,72.93
60.2,83.69,43.79,1,68.85
80.74,75.64,20.0,1,58.9
85.39,75.92,50.82,0,67.04
59.69,53.82,77.17,1,64.22
89.3,58.54,55.26,0,55.57
81.51,55.42,56.27,0,60.91
73.55,37.41,63.01,0,56.34
40.06,82.08,39.96,1,57.78
42.11,71.18,58.46,1,56.97
99.45,54.82,74.03,1,81.12
86.94,79.57,63.52,1,83.25
96.25,50.54,75.61,0,74.03
94.14,32.43,80.75,1,65.69
41.23,75.11,69.93,0,55.71
87.51,40.82,45.16,1,49.76
67.07,57.06,51.81,0,57.01
87.37,63.09,92.77,0,78.41
40.4,65.78,63.66,1,50.56
57.29,72.73,61.26,0,56.67
85.08,68.71,42.52,0,68.97
87.58,68.25,56.35,1,71.86
77.18,48.14,70.89,1,71.24
58.08,64.41,58.27,0,61.94
58.62,37.42,48.65,1,54.44
98.01,83.43,52.83,1,82.21
66.35,38.96,79.45,0,55.01
66.83,54.8,70.02,0,59.0
73.14,40.22,67.61,1,57.64
64.57,49.05,65.94,1,56.2
73.16,60.2,36.71,0,61.74
65.94,52.07,62.9,1,60.81
89.6,77.16,77.22,1,82.23
94.54,63.4,53.3,1,63.9
95.93,53.06,75.59,1,75.6
73.86,58.0,67.81,1,64.71
66.53,78.3,72.9,0,75.8
82.31,73.63,58.92,1,68.99
90.3,42.92,73.96,1,71.9
73.78,49.79,31.64,1,56.12
82.0,67.12,58.6,1,67.22
84.98,65.3,70.83,0,75.48
80.58,44.24,63.33,1,66.05
84.77,71.24,77.72,1,79.04
52.52,46.64,55.17,0,45.93
69.9,79.56,48.15,0,67.85
75.3,67.94,28.5,1,58.95
40.15,43.02,53.09,1,40.01
91.36,52.06,67.3,1,68.61
76.6,51.8,71.7,0,62.72
47.75,62.4,32.81,1,39.53
88.98,56.94,79.16,0,64.07
83.02,42.82,40.46,1,47.78
85.5,39.09,55.82,1,59.67
63.52,68.24,47.76,1,51.94
91.25,64.29,65.51,1,75.3
64.84,61.58,59.69,0,62.04
74.23,64.06,70.2,0,65.25
40.04,50.72,91.19,1,58.24
78.69,62.76,65.16,1,67.53
83.09,98.08,47.62,1,79.5
74.03,77.62,66.3,1,65.56
69.79,55.67,93.01,1,63.04
88.6,52.15,69.81,0,64.47
80.88,20.0,75.02,0,54.52
56.68,76.03,29.32,1,61.16
97.54,71.8,64.96,0,72.95
82.44,51.84,53.18,1,62.75
99.28,38.52,45.76,1,61.83
98.28,42.67,57.6,1,63.05
95.13,66.67,59.96,0,71.95
85.32,58.66,46.76,1,58.63
76.57,70.37,61.39,0,60.18
50.33,61.3,54.88,1,55.7
72.6,74.5,70.64,1,76.25
85.92,65.54,62.1,1,67.67
71.25,72.43,64.77,0,69.87
92.09,28.65,75.63,0,54.99
46.58,41.48,67.99,0,39.98
62.86,54.53,57.89,1,60.27
70.36,76.19,20.44,1,55.5
65.94,88.21,67.25,1,73.69
46.52,57.54,41.59,0,30.03
49.21,50.83,56.45,0,46.41
90.26,30.68,64.68,1,58.65
69.06,72.95,81.99,1,71.31
42.92,51.75,91.16,1,62.57
40.99,100.0,41.42,0,52.02
68.41,48.91,34.31,0,46.42
49.86,91.58,63.86,1,60.08
82.31,71.23,62.36,1,76.27
87.72,44.58,36.37,1,61.01
53.7,63.48,57.7,1,65.69
75.53,71.57,68.76,1,77.5
49.27,56.62,35.86,1,39.7
58.21,72.57,40.1,1,66.35
93.33,72.24,46.41,0,66.42
72.65,68.95,54.18,0,56.94
93.15,59.75,70.49,1,70.94
53.51,42.38,52.12,1,51.92
59.8,58.85,59.0,1,57.93
68.26,62.64,98.43,0,73.48
68.8,31.86,40.79,1,49.19
99.86,62.54,46.25,0,66.75
46.87,58.55,70.21,0,52.15
91.12,40.55,75.78,1,65.7
91.82,55.0,65.47,1,66.09
73.19,55.32,90.56,0,63.11
60.64,88.95,63.71,1,73.22
71.15,63.3,22.43,1,51.92
57.55,75.54,59.75,0,63.04
87.95,58.23,47.72,0,52.65
